;FE;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth
63;15.6867;71.5299;0.0;0.0;0.0;95.0373;0.0;202.5862;568.6267;0.0;0.0332;842.5734;16.3956;10659.8854;7.0949;0.3719;179.9748;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;64;0.0;0.0;0.0;0.0
64;16.3444;77.2188;0.0;0.0;0.0;94.9709;0.0;351.8358;528.88;0.0;0.8653;856.4346;16.8567;11101.5708;7.7171;0.3882;179.5993;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;65;0.0;0.0;0.0;0.0
65;16.9584;75.2768;0.0;0.0;0.0;93.7542;0.0;304.9261;536.5422;0.0;0.5248;768.6659;16.5019;11509.1498;7.0002;0.4612;187.6165;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;66;0.0;0.0;0.0;0.0
66;16.8773;44.3292;0.0;0.0;0.0;94.0051;0.0;213.2472;522.1187;0.0;0.0964;893.6561;16.7849;10859.6984;7.8114;0.3416;163.0619;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;67;0.0;0.0;0.0;0.0
67;15.4831;72.6552;0.0;0.0;0.0;94.7974;0.0;291.5376;519.5938;0.0;0.4148;707.2634;15.2755;10850.1476;7.0227;0.408;193.6406;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;68;0.0;0.0;0.0;0.0
68;15.017;68.8709;0.0;0.0;0.0;94.6806;0.0;392.3105;574.4744;0.0;0.7325;746.9742;16.2089;10253.4849;7.5091;0.4496;176.4093;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;69;0.0;0.0;0.0;0.0
69;15.1729;42.8808;0.0;0.0;0.0;93.9018;0.0;237.5992;536.8886;0.0;0.4969;874.3689;15.058;10308.4664;7.5438;0.3666;189.4068;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;70;0.0;0.0;0.0;0.0
70;15.8802;51.9811;0.0;0.0;0.0;94.2875;0.0;399.4779;562.369;0.0;0.4527;702.3185;15.145;10649.7137;7.4418;0.4943;197.7595;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;71;0.0;0.0;0.0;0.0
71;15.606;47.4476;0.0;0.0;0.0;93.8489;0.0;233.7646;563.4954;0.0;0.8637;833.7648;16.2632;10903.1717;7.7342;0.2346;176.8875;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;72;0.0;0.0;0.0;0.0
72;15.2323;64.1986;0.0;0.0;0.0;94.422;0.0;335.0897;508.8255;0.0;0.5075;832.0572;16.1024;11422.9107;7.8111;0.4411;177.4633;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;73;0.0;0.0;0.0;0.0
73;16.3343;74.7251;0.0;0.0;0.0;95.1165;0.0;310.5903;594.0532;0.0;0.2363;887.7303;16.9301;10304.9042;7.0777;0.4997;162.8115;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;74;0.0;0.0;0.0;0.0
74;16.6125;55.0143;0.0;0.0;0.0;94.8928;0.0;349.6559;561.6087;0.0;0.9764;764.5873;15.2376;11982.2455;7.3169;0.2191;178.2695;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;75;0.0;0.0;0.0;0.0
75;16.6154;58.0282;0.0;0.0;0.0;95.2226;0.0;274.6204;596.4456;0.0;0.1229;745.1832;16.6963;10435.0404;7.2967;0.4813;191.7302;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;76;0.0;0.0;0.0;0.0
76;16.6278;54.6806;0.0;0.0;0.0;95.5788;0.0;327.7155;517.2318;0.0;0.0781;782.9222;16.399;10279.7262;7.0548;0.4178;165.3094;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;77;0.0;0.0;0.0;0.0
77;16.378;77.1263;0.0;0.0;0.0;93.2927;0.0;255.3267;501.3728;0.0;0.5162;781.2461;16.5925;10763.8558;7.3752;0.3674;168.8887;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;78;0.0;0.0;0.0;0.0
78;15.0324;61.3802;0.0;0.0;0.0;93.9319;0.0;250.8903;559.2646;0.0;0.3381;766.8187;16.0456;11818.7665;7.8418;0.2882;176.2921;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;79;0.0;0.0;0.0;0.0
79;15.1543;71.2761;0.0;0.0;0.0;94.4378;0.0;307.4307;593.6895;0.0;0.3258;703.5818;15.8251;11676.3264;7.1906;0.2394;171.4394;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;80;0.0;0.0;0.0;0.0
80;16.9619;55.1886;0.0;0.0;0.0;94.3477;0.0;390.2754;573.1952;0.0;0.1101;839.6539;15.8195;10841.7664;7.2449;0.279;193.301;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;81;0.0;0.0;0.0;0.0
81;15.6267;62.7152;0.0;0.0;0.0;95.4973;0.0;268.2264;541.151;0.0;0.5603;847.6307;15.4315;10380.2845;7.1558;0.2388;184.472;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;82;0.0;0.0;0.0;0.0
82;15.566;71.0548;0.0;0.0;0.0;95.5643;0.0;224.0702;538.8819;0.0;0.6578;831.9984;16.2024;10593.3084;7.5069;0.3631;196.317;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;83;0.0;0.0;0.0;0.0
83;15.5516;69.3626;0.0;0.0;0.0;95.8226;0.0;395.7534;540.6547;0.0;0.0193;787.8732;16.4697;10839.6636;7.3512;0.4911;161.2101;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;84;0.0;0.0;0.0;0.0
84;15.9081;78.2422;0.0;0.0;0.0;93.6104;0.0;242.5706;512.8191;0.0;0.9899;856.1765;15.9434;11431.1;7.392;0.3114;196.693;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;85;0.0;0.0;0.0;0.0
85;16.0953;74.0738;0.0;0.0;0.0;93.2173;0.0;285.8937;534.2367;0.0;0.3109;838.2454;16.5361;10019.8271;7.4734;0.2212;169.1131;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;86;0.0;0.0;0.0;0.0
86;15.3226;41.5332;0.0;0.0;0.0;93.0703;0.0;331.0178;544.5305;0.0;0.1312;763.8583;15.3042;11531.8544;7.4987;0.4709;165.1628;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;87;0.0;0.0;0.0;0.0
87;15.6846;78.6077;0.0;0.0;0.0;93.9259;0.0;347.7802;594.644;0.0;0.5737;854.3004;16.0712;11420.7614;7.7022;0.4482;172.7204;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;88;0.0;0.0;0.0;0.0
88;15.7851;53.0811;0.0;0.0;0.0;94.4172;0.0;384.4254;520.8411;0.0;0.8902;886.4265;15.3592;11683.0219;7.281;0.3633;170.2969;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;89;0.0;0.0;0.0;0.0
89;16.5015;63.616;0.0;0.0;0.0;93.1097;0.0;237.0632;581.0579;0.0;0.9007;827.308;15.5363;11663.2495;7.8757;0.2682;193.5695;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;90;0.0;0.0;0.0;0.0
90;16.9729;42.0604;0.0;0.0;0.0;95.9008;0.0;342.6814;586.7148;0.0;0.1316;795.7452;15.7811;11191.6527;7.7797;0.2026;184.8008;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;91;0.0;0.0;0.0;0.0
91;16.9242;75.0772;0.0;0.0;0.0;94.4548;0.0;247.5561;585.4743;0.0;0.2662;748.9904;15.9379;10908.3633;7.3701;0.2958;197.0477;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;92;0.0;0.0;0.0;0.0
92;15.6477;49.7916;0.0;0.0;0.0;94.962;0.0;249.0392;583.3737;0.0;0.1976;785.2407;16.123;11586.5625;7.6014;0.297;199.2336;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;93;0.0;0.0;0.0;0.0
93;15.6666;45.511;0.0;0.0;0.0;95.8259;0.0;301.0055;591.3547;0.0;0.7676;800.7577;16.2555;11733.5206;7.4192;0.362;197.7317;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;94;0.0;0.0;0.0;0.0
94;15.9716;53.9188;0.0;0.0;0.0;94.3251;0.0;227.5245;590.4001;0.0;0.5912;775.4699;16.694;10130.3856;7.117;0.2925;186.6098;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;95;0.0;0.0;0.0;0.0
95;15.6009;46.6018;0.0;0.0;0.0;94.7266;0.0;264.1966;519.689;0.0;0.5663;795.4626;15.8292;11093.5819;7.6644;0.4828;180.1524;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;96;0.0;0.0;0.0;0.0
96;15.8331;42.2989;0.0;0.0;0.0;93.8019;0.0;236.7062;500.9916;0.0;0.0766;891.7174;16.703;11898.8435;7.7945;0.2148;167.7608;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;97;0.0;0.0;0.0;0.0
97;15.1581;55.6066;0.0;0.0;0.0;93.0991;0.0;335.3319;549.5071;0.0;0.6813;824.3967;15.3159;11824.1026;7.737;0.234;185.1118;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;98;0.0;0.0;0.0;0.0
98;15.4668;40.3865;0.0;0.0;0.0;95.133;0.0;310.0064;579.4512;0.0;0.0822;855.1558;16.9699;11536.2466;7.8817;0.4266;177.8278;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;99;0.0;0.0;0.0;0.0
99;15.2256;55.5908;0.0;0.0;0.0;93.5779;0.0;294.8366;551.366;0.0;0.0284;887.7831;15.1027;10670.0706;7.0575;0.4265;183.1128;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;100;0.0;0.0;0.0;0.0
100;16.8379;40.5197;0.0;0.0;0.0;94.067;0.0;254.1368;552.9911;0.0;0.0172;868.5793;16.4503;11176.5653;7.5014;0.488;191.5276;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;101;0.0;0.0;0.0;0.0
101;15.3002;60.387;0.0;0.0;0.0;93.8549;0.0;371.248;549.2472;0.0;0.4394;791.021;15.2226;11016.0519;7.2723;0.424;168.9032;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;102;0.0;0.0;0.0;0.0
102;15.9606;55.8625;0.0;0.0;0.0;93.7173;0.0;328.3344;502.8406;0.0;0.7789;804.8787;16.381;10768.5027;7.2043;0.4721;169.7091;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;103;0.0;0.0;0.0;0.0
103;16.8424;58.6703;0.0;0.0;0.0;94.762;0.0;345.6716;561.0436;0.0;0.629;815.9499;16.981;10703.0055;7.194;0.3886;172.8136;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;104;0.0;0.0;0.0;0.0
104;16.0486;44.0328;0.0;0.0;0.0;95.5712;0.0;318.2851;553.0039;0.0;0.0874;783.2917;15.6608;11038.304;7.7612;0.3173;178.1024;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;105;0.0;0.0;0.0;0.0
105;15.5626;46.1996;0.0;0.0;0.0;93.0226;0.0;302.1654;521.0912;0.0;0.8091;830.7302;16.4913;11419.2184;7.5367;0.2215;192.5735;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;106;0.0;0.0;0.0;0.0
106;16.0576;54.7666;0.0;0.0;0.0;95.4485;0.0;394.2699;574.7537;0.0;0.4907;809.6613;16.9481;11783.1847;7.4879;0.2236;188.6175;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;107;0.0;0.0;0.0;0.0
107;16.2386;79.3042;0.0;0.0;0.0;93.8246;0.0;334.8652;591.0353;0.0;0.13;776.434;16.5257;11737.7735;7.8133;0.3045;167.946;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;108;0.0;0.0;0.0;0.0
108;16.5296;79.9718;0.0;0.0;0.0;94.031;0.0;374.93;529.3786;0.0;0.1185;820.7884;15.5041;10991.7543;7.1127;0.2385;164.0247;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;109;0.0;0.0;0.0;0.0
109;15.705;49.506;0.0;0.0;0.0;94.2048;0.0;203.2431;563.6819;0.0;0.1512;832.4055;16.392;11594.7559;7.5985;0.3861;188.1075;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;110;0.0;0.0;0.0;0.0
110;15.643;71.8058;0.0;0.0;0.0;94.1104;0.0;308.3541;598.2792;0.0;0.9099;864.5721;15.9997;10675.4568;7.2403;0.2915;185.5216;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;111;0.0;0.0;0.0;0.0
111;16.941;64.005;0.0;0.0;0.0;93.2615;0.0;384.9514;574.3728;0.0;0.6278;892.0439;15.3424;11892.6065;7.295;0.4305;179.8773;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;112;0.0;0.0;0.0;0.0
112;15.095;53.3556;0.0;0.0;0.0;95.6779;0.0;306.3485;543.9373;0.0;0.3234;859.6847;15.6245;11715.9357;7.3668;0.2649;170.0104;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;113;0.0;0.0;0.0;0.0
113;16.7722;78.3043;0.0;0.0;0.0;94.9139;0.0;266.9687;572.1738;0.0;0.7409;844.4685;15.701;10801.0631;7.2576;0.3759;171.5351;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;114;0.0;0.0;0.0;0.0
114;16.8983;79.1441;0.0;0.0;0.0;94.7246;0.0;237.3128;532.3051;0.0;0.9253;747.0552;16.8104;10256.3864;7.2;0.4448;188.0209;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;115;0.0;0.0;0.0;0.0
115;16.2426;52.812;0.0;0.0;0.0;93.0268;0.0;260.2253;542.5441;0.0;0.7765;880.2246;16.7181;11239.9521;7.607;0.4765;191.1726;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;116;0.0;0.0;0.0;0.0
116;16.1239;40.3176;0.0;0.0;0.0;94.8322;0.0;359.3994;511.5217;0.0;0.0256;794.7207;15.1245;11755.9792;7.3058;0.2419;179.3363;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;117;0.0;0.0;0.0;0.0
117;16.4125;56.8535;0.0;0.0;0.0;95.9216;0.0;362.8325;516.3143;0.0;0.4281;876.3289;16.475;11127.1789;7.1817;0.2382;175.5679;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;118;0.0;0.0;0.0;0.0
118;16.4175;61.2034;0.0;0.0;0.0;94.3403;0.0;279.0408;529.0834;0.0;0.1835;724.3336;16.5301;10200.1598;7.4065;0.2297;164.5107;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;119;0.0;0.0;0.0;0.0
119;16.4804;78.6996;0.0;0.0;0.0;94.3731;0.0;225.5536;587.7444;0.0;0.6852;756.2032;16.2831;11255.9829;7.1654;0.3689;186.0992;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;120;0.0;0.0;0.0;0.0
120;16.1005;59.4103;0.0;0.0;0.0;94.7063;0.0;372.5493;564.5241;0.0;0.721;749.2393;16.9402;10181.0156;7.3392;0.2074;171.0017;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;121;0.0;0.0;0.0;0.0
121;16.729;62.6699;0.0;0.0;0.0;93.6966;0.0;335.9583;586.573;0.0;0.0486;725.8021;15.9052;11034.7444;7.8208;0.3026;189.1934;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;122;0.0;0.0;0.0;0.0
122;15.9928;40.1939;0.0;0.0;0.0;95.6275;0.0;328.2417;513.7807;0.0;0.959;794.9344;16.0179;11407.7998;7.4872;0.4547;175.764;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;123;0.0;0.0;0.0;0.0
123;16.7307;66.7143;0.0;0.0;0.0;93.38;0.0;220.3424;580.5194;0.0;0.393;836.2466;15.7684;10749.9918;7.0295;0.285;183.5202;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;124;0.0;0.0;0.0;0.0
124;15.1295;78.2885;0.0;0.0;0.0;94.2337;0.0;295.6335;580.3172;0.0;0.157;758.3172;16.4706;11883.0826;7.6966;0.3586;174.7041;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;125;0.0;0.0;0.0;0.0
125;16.4425;49.4365;0.0;0.0;0.0;95.6327;0.0;216.351;527.693;0.0;0.3475;777.1122;16.087;11284.4989;7.3794;0.3437;180.3841;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;126;0.0;0.0;0.0;0.0
126;16.0742;60.8841;0.0;0.0;0.0;94.8226;0.0;231.9992;561.1348;0.0;0.3205;774.195;15.8862;11027.5884;7.6881;0.4737;194.0688;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;127;0.0;0.0;0.0;0.0
